1	0.7221342785609615
2	1.7246611927752196
3	1.399318272443644
4	0.8266562876753873
5	1.0751954116762341
6	0.9523275992451284
7	0.7252114810842294
8	0.7869121900440638
9	0.7024297960964
10	0.7798493052483543
11	0.7114109710763401
12	1.328219636282366
13	2.5721859682500012
14	0.8916801978255932
15	1.0107677797740684
16	0.6930385982143747
17	0.9078886865122967
18	1.3880393174159609
19	0.8956099670836056
20	0.796750547977916
21	0.8142973487816405
22	0.7835955651041902
23	1.1542299491255967
24	0.602600853165084
25	1.0809706510626789
26	0.6239329419173731
27	1.1622339764367084
28	1.0920970127484995
29	0.7531941148484445
30	0.7782563217618669
31	0.7017842452193537
32	0.5886926150740567
33	1.2345875214376396
34	1.0622783330846193
35	2.2803614136836825
36	1.228461221634085
37	0.8662187615486322
38	0.6623685987022285
39	0.9133208370336701
40	0.7510483505622029
41	1.0445259307219255
42	0.8294999974266254
43	0.8370250944532144
44	1.0860916145832893
45	1.613751389917223
46	0.7495241240565269
47	0.5049869752074638
48	0.9002439252292274
49	1.0518484239404295
50	0.9601840865203186
51	1.1227978881947123
52	0.9754052657429201
53	0.5563810450929173
54	0.9331043212615167
55	0.6600128374186849
56	0.6351378254315021
57	0.9342356566108674
58	0.5965216810856667
59	0.8362941502501905
60	1.5136394532120323
61	0.9887588440041444
62	1.3325447304785547
63	0.7712529111277148
64	0.8330001456192707
65	0.617253757485573
66	0.9404025877882061
67	1.4280809715671277
68	0.6906509134460908
69	0.9389103703408369
70	0.7321684436547868
71	0.6516893443777234
72	1.4382401564091154
73	0.5225215542106315
74	1.3121821102083826
75	1.097634185187449
76	0.7940614796895077
77	0.9223626694825844
78	1.2074303816710146
79	1.4816560660737623
80	1.167817004008472
81	0.8309687043432082
82	0.5090364495810705
83	1.63803605746251
84	0.8309665067167578
85	1.882257563998811
86	1.1464656768848118
87	1.4522566933517722
88	0.5391618207158759
89	0.5653563405018046
90	1.5573922557263544
91	0.9960979128910109
92	0.78658337560172
93	0.8996908799913441
94	1.0584602339484843
95	0.7992069924622252
96	0.9431785798809926
97	0.8794036464749512
98	1.0924829740015904
99	0.8785477625183458
100	0.6171192866308877
101	1.0653217390659466
102	0.8538622240256842
103	0.8114469807905402
104	1.3810496704410928
105	0.6026776666855251
106	0.8294066030422068
107	0.8656228066882528
108	0.5793668075907655
109	0.6563023724517173
110	0.6893694630107093
111	1.2954228805965466
112	0.7701031309939144
113	1.2455349775474926
114	0.6527464474640821
115	1.1123216786144923
116	1.3407909240842184
117	0.6199414778847226
118	0.9563938627342129
119	0.9317174082662497
120	1.1425552635100094
121	0.5124892664071952
122	0.7933760672970461
123	0.9969993763629296
124	1.2297038897954136
125	0.9883985644611958
126	1.3630825274441816
